,SYMBOL,NAME OF COMPANY,cm04DEC2023bhav.csv,cm01DEC2023bhav.csv
1110,MOTILALOFS,Motilal Oswal Financial Services Limited,-0.14286314551031937,-0.9283157105986065
1111,MOTOGENFIN,The Motor & General Finance Limited,,
1112,MPHASIS,MphasiS Limited,-0.1641966992253131,0.8727411717240239
1113,MPSLTD,MPS Limited,-1.5824385856428183,-0.19356467584928988
1114,MRF,MRF Limited,0.08738049696029979,-0.24506863175236793
1115,MRO-TEK,MRO-TEK Realty Limited,0.08802816901409202,0.7092198581560258
1116,MRPL,Mangalore Refinery and Petrochemicals Limited,2.791461412151072,0.4122011541632316
1117,MSPL,MSP Steel & Power Limited,,
1118,MSTCLTD,Mstc Limited,3.9579098409661633,-1.5886090844904683
1119,MSUMI,Motherson Sumi Wiring India Limited,0.5704971475142647,-0.4058441558441558
1120,MTARTECH,Mtar Technologies Limited,0.920108719868094,0.1651343390163471
1121,MTEDUCARE,MT Educare Limited,,
1122,MTNL,Mahanagar Telephone Nigam Limited,5.048859934853422,6.968641114982578
1123,MUKANDLTD,Mukand Limited,0.39492242595203875,0.5388542257515534
1124,MUKTAARTS,Mukta Arts Limited,,
1125,MUNJALAU,Munjal Auto Industries Limited,12.42078580481622,-2.2910216718266185
1126,MUNJALSHOW,Munjal Showa Limited,3.5624325296869506,-0.10783608914450445
1127,MURUDCERA,Murudeshwar Ceramics Limited,,
1128,MUTHOOTCAP,Muthoot Capital Services Limited,0.7246376811594203,0.17157186221459078
1129,MUTHOOTFIN,Muthoot Finance Limited,0.9719110804756098,-2.1020311761927317
1130,NACLIND,NACL Industries Limited,2.7891156462584994,0.6160164271047267
1131,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,0.0,1.17647058823529
1132,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,,
1133,NAGREEKEXP,Nagreeka Exports Limited,-0.3508771929824611,0.35211267605634305
1134,NAHARCAP,Nahar Capital and Financial Services Limited,0.4172926055750292,0.7398688414326513
1135,NAHARINDUS,Nahar Industrial Enterprises Limited,1.4914243102162565,-0.7034431691966064
1136,NAHARPOLY,Nahar Poly Films Limited,0.3295978905735003,-0.5245901639344213
1137,NAHARSPING,Nahar Spinning Mills Limited,1.951854261548471,-0.16239038648911985
1138,NAM-INDIA,Nippon Life India Asset Management Limited,2.8661307235232467,2.630634939614971
1139,NARMADA,Narmada Agrobase Limited,19.952494061757715,11.375661375661387
1140,NATCOPHARM,Natco Pharma Limited,0.8594346829640948,-0.8958990536277631
1141,NATHBIOGEN,Nath Bio-Genes (India) Limited,0.1519371992909655,-1.0523678276121387
1142,NATIONALUM,National Aluminium Company Limited,3.413333333333336,1.9021739130434785
1143,NATNLSTEEL,National Steel And Agro Industries Limited,,
1144,NAUKRI,Info Edge (India) Limited,0.512803691311875,-0.826284970722194
1145,NAVA,NAVA LIMITED,2.96681847755367,0.5100706251634812
1146,NAVINFLUOR,Navin Fluorine International Limited,0.2734657765623694,0.7781470373672742
1147,NAVKARCORP,Navkar Corporation Limited,-6.306306306306294,0.2656748140276302
1148,NAVNETEDUL,Navneet Education Limited,1.426086956521747,4.545454545454546
1149,NAZARA,Nazara Technologies Limited,0.018880986846242967,-0.5196594039569218
1150,NBCC,NBCC (India) Limited,5.291359678499649,-1.9053876478317855
1151,NBIFIN,N. B. I. Industrial Finance Company Limited,-0.021164021164025975,0.6630981864664081
1152,NCC,NCC Limited,2.810516772438807,-0.6604623236265521
1153,NCLIND,NCL Industries Limited,0.6317689530685946,0.5216602404173308
1154,NDGL,Naga Dhunseri Group Limited,,
1155,NDL,Nandan Denim Limited,,
1156,NDLVENTURE,NDL Ventures Limited,-3.6786060019361013,2.6158940397350916
1157,NDRAUTO,Ndr Auto Components Limited,,
1158,NDTV,New Delhi Television Limited,2.7156549520766853,0.09136592051164397
1159,NECCLTD,North Eastern Carrying Corporation Limited,,
1160,NECLIFE,Nectar Lifesciences Limited,0.5067567567567519,1.0238907849829375
1161,NELCAST,Nelcast Limited,0.23255813953488702,0.02907822041291734
1162,NELCO,NELCO Limited,0.2930012652327271,-0.45737770117989285
1163,NEOGEN,Neogen Chemicals Limited,-0.08581141291791508,0.31452787710237057
1164,NESCO,Nesco Limited,1.9590222861250925,2.342121397915392
1165,NESTLEIND,Nestle India Limited,0.26377852464809287,0.4227156540952135
1166,NETWORK18,Network18 Media & Investments Limited,1.1402508551881414,1.328711727325252
1167,NEULANDLAB,Neuland Laboratories Limited,-1.078081796430593,-1.7614940689049687
1168,NEWGEN,Newgen Software Technologies Limited,,
1169,NEXTMEDIA,Next Mediaworks Limited,,
1170,NFL,National Fertilizers Limited,2.8452463566967348,0.8397480755773188
1171,NGIL,Nakoda Group of Industries Limited,0.0,-0.7585335018963266
1172,NGLFINE,NGL Fine-Chem Limited,2.0722486698403833,-0.7679676645193909
1173,NH,Narayana Hrudayalaya Ltd.,-0.6896270301150775,-0.024477806788508038
1174,NHPC,NHPC Limited,1.861702127659582,3.6764705882352944
1175,NIACL,The New India Assurance Company Limited,4.605405405405408,-9.38479623824451
1176,NIBL,NRB Industrial Bearings Limited,4.972375690607726,4.9275362318840665
1177,NIITLTD,NIIT Limited,0.043744531933505824,0.26315789473683965
1178,NILAINFRA,Nila Infrastructures Limited,,
1179,NILASPACES,Nila Spaces Limited,1.4492753623188355,-1.4285714285714235
1180,NILKAMAL,Nilkamal Limited,0.7262328938111341,-0.4945576080574418
1181,NINSYS,NINtec Systems Limited,1.5757850583834005,-0.5748422001803452
1182,NIPPOBATRY,Indo-National Limited,,
1183,NIRAJ,Niraj Cement Structurals Limited,-2.5612472160356314,2.7459954233409514
1184,NIRAJISPAT,Niraj Ispat Industries Limited,,
1185,NITCO,Nitco Limited,,
1186,NITINSPIN,Nitin Spinners Limited,0.013917884481561968,0.32113934655123627
1187,NITIRAJ,Nitiraj Engineers Limited,,
1188,NKIND,NK Industries Limited,,
1189,NLCINDIA,NLC India Limited,6.541507773540632,0.05870267097152587
1190,NMDC,NMDC Limited,1.098599285910464,0.30303030303030926
1191,NOCIL,NOCIL Limited,-0.4877057508636525,6.74620390455532
1192,NOIDATOLL,Noida Toll Bridge Company Limited,,
1193,NORBTEAEXP,Norben Tea & Exports Limited,,
1194,NOVARTIND,Novartis India Limited,,
1195,NRAIL,N R Agarwal Industries Limited,0.8243320068220514,-1.4979700405991785
1196,NRBBEARING,NRB Bearing Limited,0.9257578507896211,-0.3977580907611726
1197,NRL,Nupur Recyclers Limited,-0.480000000000003,-0.1065530101225299
1198,NSIL,Nalwa Sons Investments Limited,2.2029105896260415,0.9498467989033967
1199,NSLNISP,NMDC Steel Limited,1.828571428571422,-1.3528748590755388
1200,NTPC,NTPC Limited,2.1751254880089324,2.9276693455797846
1201,NUCLEUS,Nucleus Software Exports Limited,,
1202,NURECA,Nureca Limited,-1.0198456449834588,1.0303536619326061
1203,NUVOCO,Nuvoco Vistas Corporation Limited,0.4324324324324386,1.4115389886254561
1204,NYKAA,FSN E-Commerce Ventures Limited,-1.7548825360883071,0.4835039817974939
1205,OAL,Oriental Aromatics Limited,-2.22034851039911,0.7789264976632204
1206,OBCL,Orissa Bengal Carrier Limited,1.5490533562822695,-2.8428093645484878
1207,OBEROIRLTY,Oberoi Realty Limited,1.6783859227589133,1.013670271620805
1208,OCCL,Oriental Carbon & Chemicals Limited,0.36277290416199465,0.21813855103119742
1209,OFSS,Oracle Financial Services Software Limited,0.21517077634604945,0.8052854649713334
1210,OIL,Oil India Limited,5.905130687318493,1.539973787680206
1211,OILCOUNTUB,Oil Country Tubular Limited,4.3879907621247245,
1212,OLECTRA,Olectra Greentech Limited,0.5042507084514047,0.46472681599329746
1213,OMAXAUTO,Omax Autos Limited,-1.2558869701726911,-0.1567398119122168
1214,OMAXE,Omaxe Limited,4.951768488745974,-0.4481434058898775
1215,OMINFRAL,OM INFRA LIMITED,,
1216,OMKARCHEM,Omkar Speciality Chemicals Limited,,
1217,ONELIFECAP,Onelife Capital Advisors Limited,,
1218,ONEPOINT,One Point One Solutions Limited,0.09578544061302137,2.5540275049115997
1219,ONGC,Oil & Natural Gas Corporation Limited,3.855050115651503,-0.20518081559373036
1220,ONMOBILE,OnMobile Global Limited,1.6416510318949344,-0.3738317757009399
1221,ONWARDTEC,Onward Technologies Limited,0.15399093164513256,0.2917202917202995
1222,OPTIEMUS,Optiemus Infracom Limited,3.5032796660703642,7.071029529130081
1223,ORBTEXP,Orbit Exports Limited,-2.3828647925033404,-2.199528672427331
1224,ORCHPHARMA,Orchid Pharma Limited,-1.7642069550466457,3.6665787391189704
1225,ORICONENT,Oricon Enterprises Limited,-0.7861635220125787,-1.0886469673405845
1226,ORIENTABRA,Orient Abrasives Limited,,
1227,ORIENTALTL,Oriental Trimex Limited,1.8633540372670632,-2.4242424242424154
1228,ORIENTBELL,Orient Bell Limited,0.03765060240964711,-0.9694258016405752
1229,ORIENTCEM,Orient Cement Limited,3.7269596921207278,-5.075946933282068
1230,ORIENTELEC,Orient Electric Limited,0.784132841328408,0.11544677903486492
1231,ORIENTHOT,Oriental Hotels Limited,4.91518051326663,11.764705882352951
1232,ORIENTLTD,Orient Press Limited,-2.9211956521739015,2.0097020097019938
1233,ORIENTPPR,Orient Paper & Industries Limited,0.0,-0.12345679012344976
1234,ORISSAMINE,The Orissa Minerals Development Company Limited,1.4857632198672712,-3.7674431381166924
1235,ORTEL,Ortel Communications Limited,,
1236,ORTINLAB,Ortin Laboratories Limited,-1.4563106796116538,-0.9615384615384581
1237,OSIAHYPER,Osia Hyper Retail Limited,1.6744186046511602,1.03383458646616
1238,OSWALAGRO,Oswal Agro Mills Limited,-0.14792899408283183,0.745156482861401
1239,OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,-1.2135922330097086,1.2285012285012287
1240,PAGEIND,Page Industries Limited,-0.8015210111495872,1.4258146937417135
1241,PAISALO,Paisalo Digital Limited,15.431348724179832,1.2923076923076888
1242,PALASHSECU,Palash Securities Limited,,
1243,PALREDTEC,Palred Technologies Limited,1.3136288998357963,-1.6472868217054335
1244,PANACEABIO,Panacea Biotec Limited,6.345256609642294,2.6500638569604122
1245,PANACHE,Panache Digilife Limited,,
1246,PANAMAPET,Panama Petrochem Limited,1.1512891195070387,-0.37156704361873255
1247,PANSARI,Pansari Developers Limited,8.843967150979152,
1248,PAR,Par Drugs And Chemicals Limited,-4.123263888888888,-2.2486211285532387
1249,PARACABLES,Paramount Communications Limited,-0.15860428231561352,-2.4748646558391467
1250,PARADEEP,Paradeep Phosphates Limited,1.924557351809084,-0.30698388334612864
1251,PARAGMILK,Parag Milk Foods Limited,0.3852254702016743,-1.2972489375978553
1252,PARAS,Paras Defence and Space Technologies Limited,-0.14076576576576577,1.01670814077497
1253,PARASPETRO,Paras Petrofils Limited,,
1254,PARSVNATH,Parsvnath Developers Limited,,
1255,PASUPTAC,Pasupati Acrylon Limited,0.40376850605652376,0.5412719891745487
1256,PATANJALI,Patanjali Foods Limited,4.430333817126267,-1.5854877874589377
1257,PATELENG,Patel Engineering Limited,4.9949031600407805,1.2383900928792453
1258,PATINTLOG,Patel Integrated Logistics Limited,-2.5936599423631286,0.28901734104046656
1259,PAYTM,One 97 Communications Limited,-1.7515649227588586,-0.5937089684306726
1260,PCBL,PCBL LIMITED,3.0803906836964647,-2.078352032370805
1261,PCJEWELLER,PC Jeweller Limited,-1.3840830449826942,2.8469750889679615
1262,PDMJEPAPER,Pudumjee Paper Products Limited,0.42507970244421434,0.641711229946518
1263,PDPL,Parenteral Drugs (India) Limited,,
1264,PDSL,PDS Limited,-0.7521427322022158,-1.9634742347594842
1265,PEARLPOLY,Pearl Polymers Limited,-1.1627906976744233,-1.6339869281045754
1266,PEL,Piramal Enterprises Limited,1.1838777377172685,0.29143504776295875
1267,PENIND,Pennar Industries Limited,1.349072512647562,-0.04214075010536145
1268,PENINLAND,Peninsula Land Limited,4.999999999999995,4.938271604938269
1269,PERSISTENT,Persistent Systems Limited,0.12668459422068978,0.5210978210767329
1270,PETRONET,Petronet LNG Limited,1.5845506313444007,-0.4191321499013918
1271,PFC,Power Finance Corporation Limited,1.7937833766945122,9.03254702896387
1272,PFIZER,Pfizer Limited,-1.228848685814591,0.4063846455150669
1273,PFOCUS,Prime Focus Limited,1.22641509433962,-0.7955077211043465
1274,PFS,PTC India Financial Services Limited,1.2048192771084292,2.1538461538461626
1275,PGEL,PG Electroplast Limited,-1.8258815517865161,-1.463649898299383
1276,PGHH,Procter & Gamble Hygiene and Health Care Limited,0.5806883744462619,0.8889262698739551
1277,PGHL,Procter & Gamble Health Limited,0.830692731438607,-0.013648017625436359
1278,PGIL,Pearl Global Industries Limited,,
1279,PHOENIXLTD,The Phoenix Mills Limited,0.559713358916203,-0.5356276755024261
1280,PIDILITIND,Pidilite Industries Limited,-0.33955857385400046,0.38395988011049353
1281,PIIND,PI Industries Limited,1.2562715328084748,1.2185419926277499
1282,PILANIINVS,Pilani Investment and Industries Corporation Limited,1.1698496171233441,2.2991109349340317
1283,PILITA,PIL ITALICA LIFESTYLE LIMITED,1.4354066985645968,2.955665024630531
1284,PIONEEREMB,Pioneer Embroideries Limited,,
1285,PITTIENG,Pitti Engineering Limited,5.927835051546395,1.088122605363988
1286,PIXTRANS,Pix Transmissions Limited,2.657830981901094,4.680565397381867
1287,PKTEA,The Peria Karamalai Tea & Produce Company Limited,,
1288,PLASTIBLEN,Plastiblends India Limited,0.0472143531633724,1.0014306151645134
1289,PNB,Punjab National Bank,3.779429987608423,3.994845360824754
1290,PNBGILTS,PNB Gilts Limited,3.0867482703565634,-0.15940488841656905
1291,PNBHOUSING,PNB Housing Finance Limited,2.3037925944940056,0.7174250258531482
1292,PNC,Pritish Nandy Communications Limited,-1.122334455667789,3.1249999999999867
1293,PNCINFRA,PNC Infratech Limited,2.9781502544148424,-1.2998522895125486
1294,POCL,Pondy Oxides & Chemicals Limited,-0.0921552816495874,-0.4928931682714299
1295,PODDARHOUS,Poddar Housing and Development Limited,,
1296,PODDARMENT,Poddar Pigments Limited,-0.9439200444197606,0.06945409084595082
1297,POKARNA,Pokarna Limited,-1.249178172255091,0.7284768211920573
1298,POLICYBZR,PB Fintech Limited,-2.4497852084058875,3.3911529920172856
1299,POLYCAB,Polycab India Limited,2.0450659560038624,-0.6330795952846382
1300,POLYMED,Poly Medicure Limited,1.3686589653440453,4.401402680824558
1301,POLYPLEX,Polyplex Corporation Limited,-0.013873473917877445,2.178330104427534
1302,PONNIERODE,Ponni Sugars (Erode) Limited,-0.32883147386963646,-0.23432923257176333
1303,POONAWALLA,Poonawalla Fincorp Limited,2.3179211906795167,0.134375763498659
1304,POWERGRID,Power Grid Corporation of India Limited,1.2844909609895419,0.5982292414453219
1305,POWERINDIA,Hitachi Energy India Limited,1.663919878296146,1.2937815018138585
1306,POWERMECH,Power Mech Projects Limited,1.5080681646810437,3.478782786147281
1307,PPAP,PPAP Automotive Limited,3.471924560651519,-0.29914529914529425
1308,PPL,Prakash Pipes Limited,9.997549620191117,1.1400247831474652
1309,PPLPHARMA,Piramal Pharma Limited,-0.5942947702060222,-0.3159557661927263
1310,PRAENG,Prajay Engineers Syndicate Limited,,
1311,PRAJIND,Praj Industries Limited,1.0469543147208158,-2.202916537387534
1312,PRAKASH,Prakash Industries Limited,,
1313,PRAKASHSTL,Prakash Steelage Limited,,
1314,PRAXIS,Praxis Home Retail Limited,,
1315,PRECAM,Precision Camshafts Limited,0.36574870912220064,-1.1484474691620539
1316,PRECOT,Precot Limited,7.249668748816973,13.931421177485436
1317,PRECWIRE,Precision Wires India Limited,-1.554621848739491,0.16835016835017075
1318,PREMEXPLN,Premier Explosives Limited,2.3390973667216692,-2.1346815532616996
1319,PREMIER,Premier Limited,,
1320,PREMIERPOL,Premier Polyfilm Limited,,
1321,PRESSMN,Pressman Advertising Limited,,
1322,PRESTIGE,Prestige Estates Projects Limited,6.465600308344587,3.4799082660285148
1323,PRICOLLTD,Pricol Limited,-0.17582417582418247,-1.1299435028248521
1324,PRIMESECU,Prime Securities Limited,2.2693781314470933,1.132637853949333
1325,PRINCEPIPE,Prince Pipes And Fittings Limited,4.1666666666666625,-0.21767522855899
1326,PRITI,Priti International Limited,4.981965734896296,-3.4812880765883376
1327,PRITIKAUTO,Pritika Auto Industries Limited,9.208103130755065,-1.0928961748633905
1328,PRIVISCL,Privi Speciality Chemicals Limited,0.3766553009277615,-1.0630369120935301
1329,PROZONINTU,Prozone Intu Properties Limited,,
1330,PRSMJOHNSN,Prism Johnson Limited,1.1065006915629323,4.812989272252834
1331,PRUDENT,Prudent Corporate Advisory Services Limited,1.011554915837039,-1.3022374807624009
1332,PSB,Punjab & Sind Bank,4.395604395604388,0.0
1333,PSPPROJECT,PSP Projects Limited,1.1421565464283439,3.3615687320749745
1334,PTC,PTC India Limited,2.9084158415841688,-1.4333638304361052
1335,PTL,PTL Enterprises Limited,0.23419203747071268,3.01568154402895
1336,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,2.0559542046279127,0.06454215409438924
1337,PURVA,Puravankara Limited,3.5782140595313523,0.9590792838874681
1338,PVP,PVP Ventures Limited,,
1339,PVRINOX,PVR INOX Limited,0.5400746911807005,1.3332557056357763
1340,QUESS,Quess Corp Limited,-0.05073051948051947,-1.1929824561403486
1341,QUICKHEAL,Quick Heal Technologies Limited,1.8084957240992696,0.33760022506681353
1342,QUINTEGRA,Quintegra Solutions Limited,,
1343,RACE,Race Eco Chain Limited,4.500761667359091,5.3699109878885265
1344,RADAAN,Radaan Mediaworks India Limited,,
1345,RADHIKAJWE,Radhika Jeweltech Limited,0.33783783783783466,4.5936395759717215
1346,RADIANTCMS,Radiant Cash Management Services Limited,0.11286681715576585,0.5104934770277806
1347,RADICO,Radico Khaitan Limited,4.906668362641912,4.384916683263623
1348,RADIOCITY,Music Broadcast Limited,-3.215434083601286,3.322259136212624
1349,RAILTEL,Railtel Corporation Of India Limited,1.524822695035465,-2.9259896729776247
1350,RAIN,Rain Industries Limited,-0.17247326664367024,0.10359116022097878
1351,RAINBOW,Rainbow Childrens Medicare Limited,0.5027173913043437,2.860337277555208
1352,RAJESHEXPO,Rajesh Exports Limited,1.562940016896636,0.5664117813650523
1353,RAJMET,Rajnandini Metal Limited,,
1354,RAJRATAN,Rajratan Global Wire Limited,0.18270401948843185,-1.011454216625369
1355,RAJRILTD,Raj Rayon Industries Limited,,
1356,RAJSREESUG,Rajshree Sugars & Chemicals Limited,,
1357,RAJTV,Raj Television Network Limited,4.3604651162790695,0.19417475728155617
1358,RAJVIR,Rajvir Industries Limited,,
1359,RALLIS,Rallis India Limited,0.9969657563935898,-0.9020618556701129
1360,RAMANEWS,Shree Rama Newsprint Limited,0.0,1.2539184952978013
1361,RAMAPHO,Rama Phosphates Limited,0.30127462340672334,2.275420715809439
1362,RAMASTEEL,Rama Steel Tubes Limited,1.470588235294129,-1.1889035667107075
1363,RAMCOCEM,The Ramco Cements Limited,2.6548672566371727,1.1872421772814234
1364,RAMCOIND,Ramco Industries Limited,1.1690437222352115,0.32840722495894376
1365,RAMCOSYS,Ramco Systems Limited,0.2145155523775555,-1.148612829121753
1366,RAMKY,Ramky Infrastructure Limited,3.109701441081165,-0.5076490361528497
1367,RAMRAT,Ram Ratna Wires Limited,-1.4215514215514056,-2.6315789473684363
1368,RANASUG,Rana Sugars Limited,-1.3861386138613918,3.6960985626283307
1369,RANEENGINE,Rane Engine Valve Limited,-0.42741566173104384,-1.2660135644310442
1370,RANEHOLDIN,Rane Holdings Limited,0.1798992564164068,-3.4432177873851546
1371,RATEGAIN,Rategain Travel Technologies Limited,-0.8163576714732621,-0.6970225017046779
1372,RATNAMANI,Ratnamani Metals & Tubes Limited,-0.6330272829527394,2.507105700648898
1373,RAYMOND,Raymond Limited,1.2637977923532235,3.944261531810167
1374,RBA,Restaurant Brands Asia Limited,0.35026269702275964,-1.7634408602150513
1375,RBL,Rane Brake Lining Limited,0.39396327050124247,-0.9307073375765581
1376,RBLBANK,RBL Bank Limited,4.011154011154009,-0.639386189258312
1377,RCF,Rashtriya Chemicals and Fertilizers Limited,3.014116749332307,1.8655266226195146
1378,RCOM,Reliance Communications Limited,,
1379,RECLTD,REC Limited,4.224598930481287,7.255520504731865
1380,REDINGTON,Redington Limited,1.0648293141246405,-0.6533914125699957
1381,REFEX,Refex Industries Limited,0.9156311314584654,1.0002830989902716
1382,REGENCERAM,Regency Ceramics Limited,,
1383,RELAXO,Relaxo Footwears Limited,0.25680253524205254,0.5549145651337913
1384,RELCAPITAL,Reliance Capital Limited,,
1385,RELCHEMQ,Reliance Chemotex Industries Limited,3.4730748991404936,0.9562599610412568
1386,RELIANCE,Reliance Industries Limited,1.0817357891659205,0.7087425603062257
1387,RELIGARE,Religare Enterprises Limited,0.42344550924894897,-0.39955604883463075
1388,RELINFRA,Reliance Infrastructure Limited,-0.6956969853130753,2.2661396574440116
1389,REMSONSIND,Remsons Industries Limited,,
1390,RENUKA,Shree Renuka Sugars Limited,1.7068273092369506,-0.3003003003003117
1391,REPCOHOME,Repco Home Finance Limited,1.1912147909169901,1.9868387749936638
1392,REPL,Rudrabhishek Enterprises Limited,2.113636363636366,-2.590214744299311
1393,REPRO,Repro India Limited,0.30569821472242603,-1.5943685698814751
1394,RESPONIND,Responsive Industries Limited,-0.0778089013383131,0.21834061135370822
1395,REVATHI,Revathi Equipment Limited,,
1396,RGL,Renaissance Global Limited,-1.142005958291962,0.6496751624187963
1397,RHFL,Reliance Home Finance Limited,,
1398,RHIM,RHI MAGNESITA INDIA LIMITED,-0.23215707084107193,-1.528412802090143
1399,RHL,Robust Hotels Limited,13.77034755829301,7.980997624703093
1400,RICOAUTO,Rico Auto Industries Limited,-1.0193133047210332,-0.6925945657964747
1401,RIIL,Reliance Industrial Infrastructure Limited,2.01646090534979,-0.136986301369863
1402,RITCO,Ritco Logistics Limited,3.141777689401485,-0.7303592577970875
1403,RITES,RITES Limited,2.5114887250187024,-0.4574468085106334
1404,RKDL,Ravi Kumar Distilleries Limited,,
1405,RKEC,RKEC Projects Limited,-0.2728512960436601,-1.2794612794612832
1406,RKFORGE,Ramkrishna Forgings Limited,-0.7604323780794455,-0.6059091760884531
1407,RMCL,Radha Madhav Corporation Limited,,
1408,RML,Rane (Madras) Limited,2.005507662835249,0.457060380081798
1409,RNAVAL,Reliance Naval and Engineering Limited,,
1410,ROHLTD,Royal Orchid Hotels Limited,1.5292981326464905,0.11281224818695335
1411,ROLEXRINGS,Rolex Rings Limited,1.9396683595423192,5.122212692967402
1412,ROLLT,Rollatainers Limited,,
1413,ROLTA,Rolta India Limited,,
1414,ROML,Raj Oil Mills Limited,-0.802407221664992,-0.29999999999999716
1415,ROSSARI,Rossari Biotech Limited,1.6064257028112359,5.136014397452762
1416,ROSSELLIND,Rossell India Limited,-0.6068574896328511,-0.8623282863731987
1417,ROTO,Roto Pumps Limited,0.4547751389590731,-0.02525890376356805
1418,ROUTE,ROUTE MOBILE LIMITED,1.061757256964732,-0.6708379023414734
1419,RPGLIFE,RPG Life Sciences Limited,0.1603592046183451,0.8880100665108689
1420,RPOWER,Reliance Power Limited,0.23980815347720458,-1.4184397163120432
1421,RPPINFRA,R.P.P. Infra Projects Limited,,
1422,RPPL,Rajshree Polypack Limited,0.7906085289889823,-0.9021842355175715
1423,RPSGVENT,RPSG VENTURES LIMITED,-0.28031769338584034,-0.47824642975755866
1424,RSSOFTWARE,R. S. Software (India) Limited,,
1425,RSWM,RSWM Limited,-0.12150668286755771,1.8312298935906894
1426,RSYSTEMS,R Systems International Limited,0.844453711426179,-0.12494793835900997
1427,RTNINDIA,RattanIndia Enterprises Limited,4.276315789473684,-1.8721755971594614
1428,RTNPOWER,RattanIndia Power Limited,0.5649717514124375,-0.5617977528089967
1429,RUBYMILLS,The Ruby Mills Limited,0.31602708803611224,-1.3363028953229399
1430,RUCHINFRA,Ruchi Infrastructure Limited,,
1431,RUCHIRA,Ruchira Papers Limited,0.4372019077901408,-0.23790642347343155
1432,RUPA,Rupa & Company Limited,0.916059076462886,0.037404151860843796
1433,RUSHIL,Rushil Decor Limited,1.9015509103169281,-2.8050858565998134
1434,RUSTOMJEE,Keystone Realtors Limited,1.5696817275171397,4.979970866715205
1435,RVHL,Ravinder Heights Limited,9.885386819484248,
1436,RVNL,Rail Vikas Nigam Limited,4.484848484848488,0.487210718635817
1437,S&SPOWER,S&S Power Switchgears Limited,,
1438,SABEVENTS,Sab Events & Governance Now Media Limited,,
1439,SABTN,Sri Adhikari Brothers Television Network Limited,,
1440,SADBHAV,Sadbhav Engineering Limited,,
1441,SADBHIN,Sadbhav Infrastructure Project Limited,,
1442,SADHNANIQ,Sadhana Nitrochem Limited,6.81306306306306,-0.2247191011235987
1443,SAFARI,Safari Industries (India) Limited,-0.7084962874794537,-0.3861919441715587
1444,SAGARDEEP,Sagardeep Alloys Limited,-0.743494423791819,0.18621973929235439
1445,SAGCEM,Sagar Cements Limited,2.9212212589521296,-0.5994754589733855
1446,SAH,Sah Polymers Limited,-1.783439490445855,1.8598615916955066
1447,SAHYADRI,Sahyadri Industries Limited,-0.5898948448319965,1.1413748378728863
1448,SAIL,Steel Authority of India Limited,0.9125067096081527,0.9209100758396627
1449,SAKAR,Sakar Healthcare Limited,-1.466803911477109,-0.7280623323540595
1450,SAKHTISUG,Sakthi Sugars Limited,-0.9569377990430644,1.1290322580645207
1451,SAKSOFT,Saksoft Limited,,
1452,SAKUMA,Sakuma Exports Limited,,
1453,SALASAR,Salasar Techno Engineering Limited,2.935420743639922,1.7928286852589612
1454,SALONA,Salona Cotspin Limited,1.2054080469131745,4.174444255896831
1455,SALSTEEL,S.A.L. Steel Limited,0.0,0.5347593582887776
1456,SALZERELEC,Salzer Electronics Limited,1.4513598326359864,0.19651513166513823
1457,SAMBHAAV,Sambhaav Media Limited,,
1458,SANCO,Sanco Industries Limited,,
1459,SANDESH,The Sandesh Limited,-0.6294218101976136,2.675216672511402
1460,SANDHAR,Sandhar Technologies Limited,1.1113277441996579,1.5945330296127471
1461,SANGAMIND,Sangam (India) Limited,19.996808171082023,0.5617075910768736
1462,SANGHIIND,Sanghi Industries Limited,-3.2992930086410075,4.989690721649482
1463,SANGHVIMOV,Sanghvi Movers Limited,3.7487860148915564,-1.7243573428353212
1464,SANGINITA,Sanginita Chemicals Limited,0.81135902636918,-1.4000000000000057
1465,SANOFI,Sanofi India Limited,-1.3858555133079804,2.176237303728386
1466,SANSERA,Sansera Engineering Limited,2.379726560265439,4.065960233361112
1467,SANWARIA,Sanwaria Consumer Limited,,
1468,SAPPHIRE,Sapphire Foods India Limited,2.246794079203037,1.7578546265008137
1469,SARDAEN,Sarda Energy & Minerals Limited,3.171679967260078,1.9824707846410685
1470,SAREGAMA,Saregama India Limited,-0.013399437223624421,0.3765971755211775
1471,SARLAPOLY,Sarla Performance Fibers Limited,-0.10214504596527939,1.8730489073881493
1472,SARVESHWAR,Sarveshwar Foods Limited,,
1473,SASKEN,Sasken Technologies Limited,0.520537159354363,-0.751063645046461
1474,SASTASUNDR,Sastasundar Ventures Limited,-1.7165540178092478,1.2491853139257005
1475,SATIA,Satia Industries Limited,-0.47149592798972256,-0.7656316461080319
1476,SATIN,Satin Creditcare Network Limited,-2.0990421846341984,2.2717799082951182
1477,SATINDLTD,Sat Industries Limited,0.0,-0.5965061780996921
1478,SBC,SBC Exports Limited,9.819967266775766,3.3840947546531304
1479,SBCL,Shivalik Bimetal Controls Limited,1.6016200294550684,-1.5852885225110969
1480,SBGLP,Suratwwala Business Group Limited,0.4283266704740149,5.049495050494939
1481,SBICARD,SBI Cards and Payment Services Limited,1.5879451314277993,0.10823242914159079
